GC content,Purine ratio,Shannon H (k=1),Shannon H (k=3),Pi-stacking,GQS density,Struct. density,RC self-match,Scaffolding index,Length
0.5,1.4242424242424243,1.9661319672091504,5.170098136045699,0.31645569620253167,0.0,0.16455696202531644,0.3,20.344503991903686,80
0.48,0.9230769230769231,1.9869608142719164,4.349648912578752,0.3333333333333333,0.0,0.4166666666666667,0.24,6.039371221835568,25
0.5,1.4827586206896552,1.9439881597575674,5.086146588249912,0.4225352112676056,0.1388888888888889,0.323943661971831,0.3333333333333333,18.518621783101672,72
0.575,1.2857142857142858,1.9228659028539297,5.128494129663178,0.26582278481012656,0.25,0.21518987341772153,0.225,23.922612600865172,80
0.5,1.2222222222222223,1.9909520708329982,5.432462154593267,0.27848101265822783,0.0,0.16455696202531644,0.3,20.09088038587687,80
0.475,1.2857142857142858,1.9820363269972767,5.204584750608427,0.27848101265822783,0.0,0.17721518987341772,0.35,19.17219190698532,80
0.475,0.9512195121951219,1.997336807154562,5.509385231516342,0.20253164556962025,0.0,0.17721518987341772,0.3,19.025324541438177,80
0.5375,1.162162162162162,1.9766314552382727,5.176051898183008,0.22784810126582278,0.125,0.189873417721519,0.25,21.754170779724742,80
0.4625,1.5806451612903225,1.9582678811053378,5.256699257868308,0.34177215189873417,0.0,0.16455696202531644,0.3,18.894238864233746,80
0.5769230769230769,1.0,1.9431095461522085,4.998562939644918,0.21568627450980393,0.1923076923076923,0.21568627450980393,0.3076923076923077,15.43916276889479,52
0.5384615384615384,1.3636363636363635,1.9580178370331516,4.828758439731455,0.3137254901960784,0.3846153846153846,0.21568627450980393,0.2692307692307692,14.30016885967575,52
0.5576923076923077,1.08,1.9483286172942185,5.133660689688188,0.23529411764705882,0.1923076923076923,0.21568627450980393,0.3076923076923077,14.88454507008641,52
0.4583333333333333,1.1818181818181819,1.9771791865289563,5.5461421759385825,0.29473684210526313,0.3125,0.28421052631578947,0.2916666666666667,22.253915095742645,96
0.46875,1.1818181818181819,1.9834161465502,5.5461421759385825,0.29473684210526313,0.3125,0.28421052631578947,0.3125,22.68811685845787,96
0.4895833333333333,1.0425531914893618,1.967669691959614,5.307434070643397,0.2631578947368421,0.4166666666666667,0.24210526315789474,0.25,23.886110715605795,96
0.4791666666666667,1.0425531914893618,1.9598208660757588,5.295250591625027,0.2631578947368421,0.4166666666666667,0.24210526315789474,0.25,23.471520956191753,96
0.4791666666666667,1.0425531914893618,1.9726218488396134,5.333651022204142,0.2631578947368421,0.4166666666666667,0.23157894736842105,0.2708333333333333,23.319206723707623,96
0.4791666666666667,1.0425531914893618,1.9598208660757588,5.209081810028115,0.2631578947368421,0.4166666666666667,0.25263157894736843,0.2708333333333333,23.471520956191753,96
0.5125,1.5806451612903225,1.9542065446026684,5.1104183664039855,0.34177215189873417,0.0,0.1518987341772152,0.2,20.980371359857873,80
0.527027027027027,1.1764705882352942,1.9931298702270075,5.321044230903929,0.2465753424657534,0.13513513513513511,0.2054794520547945,0.24324324324324326,19.56720483465197,74
